District|block|cluster|school_code|school_name|moi|student_id|gender|dob|mother_tongue|class_section|assessment_name|programme_name|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56
bangalore|bangalore south(banashankari)|konnana kunte|31062|DODDAKAMMANAHALLI|kannada|1630866|female|2007-03-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|0|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|1|0|0|1|1|0|0|1|0|0|1|0|0|0|1|1|0|0|1|0|0|0|1|0|1|1|1|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631386|male|2005-06-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631384|female|2008-04-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631406|male|2006-02-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631951|female|2008-11-17|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631956|male|2008-12-12|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631401|male|2006-05-13|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1642369|male|2008-04-10|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|0|0|1|1|0|0|0|1|1|1|0|0|1|1|1|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631403|male|2006-09-27|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1642366|female|2008-01-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631958|male|2008-10-05|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1642364|female|2006-11-14|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631408|female|2008-06-28|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|1|1|1|1|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|1|1|1|1|0|0|0|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1642361|female|2006-02-27|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1621689|female|2008-01-19|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|1|0|1|1|0|1|0|1|0|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1450680|male|2007-02-18|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1621681|male|2007-04-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1454130|female|2007-01-25|telugu|Anganwadi Class|Pretest|Anganwadi Assessment|0|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|0|0|1|1|0|1|0|1|1|1|1|1|1|0|1|1|1|1|0|0|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1621687|female|2007-12-08|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0|1|1|0|1|1|0|1|1|1|1|1|1|1|0|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1621684|male|2007-11-17|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642762|male|2008-06-19|kannada|Anganwadi Class|Pretest|Anganwadi Assessment||||||||||||||||||||||||||||||||||||||||||||||||||||||||
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642761|male|2007-07-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454484|male|2007-05-19|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454483|male|2006-10-27|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642766|female|2008-07-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|1|1|0|1|0|0|1|1|0|1|1|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454481|male|2007-05-03|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642768|male|2008-07-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|1|1|0|1|0|0|1|1|0|1|1|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631927|female|2005-06-27|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631925|female|2008-11-17|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642810|female|2006-07-17|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|1|0|0|0|0|0|1|1|1|1|0|1|1|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1622910|female|2008-03-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1452653|female|2006-08-19|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1452654|female|2007-03-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1452655|female|2007-04-05|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1452657|female|2007-08-08|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1622911|female|2000-01-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1642392|male|2008-08-13|urdu|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1448030|female|2007-07-08|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|31062|DODDAKAMMANAHALLI|kannada|1630908|female|2007-08-21|urdu|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31486|VAJARAHALLI(UTTRAHALLI)|kannada|1354717|male|2005-06-13|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631993|male|2008-10-30|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631990|male|2008-08-09|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642735|male|2007-12-23|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|0|0|1|1|1|1|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642737|male|2008-01-10|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642730|male|2007-10-15|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642731|female|2007-10-17|urdu|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|1|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642732|male|2000-01-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|0|0|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1642733|female|2007-12-17|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|0|1|0|0|1|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|1|1|1|1|1|1|1|0|0|1|0|0|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1623598|female|2006-06-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|33458|DOMMALURU|kannada|1647341|male|2006-04-05|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1648383|male|2007-12-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631364|male|2008-05-29|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|1|0|1|1|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30952|JEEVANBHIMANAGAR|kannada|1621649|female|2007-08-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|0|0|1|1|1|1|1|0|0|0|0|1|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631366|female|2008-04-12|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|1|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631369|male|2008-03-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|1|0|1|1|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631441|male|2008-12-04|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30952|JEEVANBHIMANAGAR|kannada|1621645|male|2007-12-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|0|0|0|0|1|1|1|1|1|1|0|0|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30952|JEEVANBHIMANAGAR|kannada|1621643|male|2007-07-24|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631447|female|2007-04-18|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642781|female|2007-05-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642784|female|2007-03-04|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642787|male|2007-11-04|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|0|1|1|1|1|1|1|1|1|1|1
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642786|male|2008-12-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|1|1|1|1|1|1|0|1|1|0|0|0|1|1|1|1|1|1|1|0|0|1|0|0|1|0|1|1|1|1|1|0|1|1|0
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642789|female|2007-12-05|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|bangalore south(banashankari)|uttrahalli|31401|AGARA|kannada|1642788|female|2007-11-23|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|1|0|0|0|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|0|0|0|0|0|0|1|0|1|1|1|1|1|1|0|1|1|1
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631844|male|2008-01-29|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1362737|male|2006-04-20|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|0|1|1|1|0|1|1|1|0|0|1|1|0|0|1|0|1|1|1|1|1|0|0|1|1|0|0|0|0|1
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631961|male|2008-09-23|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631848|female|2008-12-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|uttrahalli|30700|UTTARAHALLI|kannada|1500754|male|2007-06-11|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|0|1|0|0|1|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|1|1|1|1|1|1|1|0|0|1|0|0|1|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1631964|female|2006-06-23|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|1|1|1|1|1|0|1|1|1|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|0|0|0|0
